Id,SalePrice
1461,123273.61520210138
1462,158156.85721432514
1463,181347.20979035457
1464,190608.8051377469
1465,187651.02922410273
1466,175441.66200057958
1467,177219.74004897967
1468,170750.5764230153
1469,180229.55421929486
1470,124097.22444535495
1471,201723.92428321368
1472,93333.60898291742
1473,96177.53158830627
1474,151493.60599516242
1475,124782.61272097552
1476,368343.1356112776
1477,247405.98492409682
1478,282173.0035849709
1479,272530.8839785648
1480,479341.0316268237
1481,347747.219320617
1482,202588.54754904154
1483,175717.23006352122
1484,166600.11846713375
1485,175906.36912281637
1486,194347.6741640776
1487,336007.4393411262
1488,229753.74018553726
1489,202006.93135294077
1490,211120.09329465657
1491,188376.94043732717
1492,94879.65062067103
1493,180523.41157570356
1494,287752.90520400635
1495,294171.6954935422
1496,233613.89794178735
1497,185375.6015464041
1498,159597.96622146922
1499,158097.5538000989
1500,155388.82142185926
1501,174172.7231055292
1502,151998.37417736932
1503,294438.8201831304
1504,234097.37457148702
1505,222651.73999347113
1506,186585.1106995342
1507,235585.78283889967
1508,201486.42032886727
1509,162229.4283999098
1510,147427.73444932737
1511,142033.75333098596
1512,168924.879069812
1513,140380.27113851998
1514,170896.9790479542
1515,182277.20976102195
1516,151355.62532307088
1517,158678.83191593894
1518,126324.52579382072
1519,225515.86808341884
1520,135443.45426029537
1521,134913.9890787823
1522,164355.1496436269
1523,113024.36852000571
1524,125504.79080680216
1525,122624.33848088334
1526,119651.10532635351
1527,100070.7097576763
1528,131545.7561151118
1529,148107.6204438637
1530,170718.3109828954
1531,112430.2177962012
1532,105373.4392174065
1533,146915.09802436637
1534,119906.19558881088
1535,157410.79997111968
1536,112959.92070316065
1537,65823.13786821837
1538,154530.77975229174
1539,195277.6220594044
1540,101670.00171100041
1541,144771.66838290068
1542,142809.69759298748
1543,226736.76981835673
1544,77565.75378538108
1545,103272.54620459038
1546,125700.82456986417
1547,136798.10675372678
1548,135856.76218790255
1549,112766.30934135392
1550,138252.12178094656
1551,116860.17532920309
1552,126703.53655573221
1553,146825.86560874592
1554,111259.98533261492
1555,173846.0974282685
1556,89425.95778488269
1557,112015.83233930141
1558,86573.31124766689
1559,90768.31938578578
1560,137317.60890888842
1561,149262.5584883372
1562,129253.54904264258
1563,121630.97525051788
1564,159594.49363815962
1565,147051.91525577795
1566,234807.68489041878
1567,68587.91163532507
1568,235104.63436248718
1569,149104.38521003458
1570,134249.59171508113
1571,116639.97051778244
1572,150022.74227395852
1573,247715.81559745522
1574,113973.09503074158
1575,209196.15890304715
1576,223287.02133479575
1577,194425.42031714547
1578,145804.29626580744
1579,145732.6616819205
1580,192109.0037485518
1581,147496.00678450472
1582,131437.8388695872
1583,326570.7659641718
1584,231957.07780317616
1585,141564.66160006024
1586,68110.7203994306
1587,98645.82000205806
1588,147916.39953564096
1589,96996.11550937743
1590,134552.51686396383
1591,100314.6146987028
1592,125320.81870851957
1593,124112.8599827528
1594,129653.31881362671
1595,114487.3192831516
1596,243698.7294816878
1597,177866.76642758254
1598,190504.57947213607
1599,168368.51206651467
1600,170394.78553298814
1601,69729.47487884553
1602,111770.65255339092
1603,86867.7313246414
1604,280572.78203732526
1605,244287.72928986046
1606,169126.1802839512
1607,162506.95081042094
1608,217281.10301732086
1609,191818.70348992676
1610,159730.48584849175
1611,141746.6323309921
1612,162653.61213801708
1613,163894.69473533373
1614,125205.77806685041
1615,87056.88428187546
1616,74532.4298849796
1617,86890.52294463807
1618,125756.94057895162
1619,133440.93671929304
1620,162443.50342396676
1621,137059.97113286462
1622,140101.22212814773
1623,295221.1531649608
1624,209967.20073672113
1625,119126.93477476061
1626,160944.72975420946
1627,185937.66299560363
1628,264307.5316878209
1629,175060.71513862466
1630,361150.70687772904
1631,215083.91723759795
1632,243332.91909481335
1633,170434.88998084236
1634,187325.66475982164
1635,177273.50033334238
1636,156263.08426766263
1637,190160.31103801032
1638,192111.6157348131
1639,177678.68341220752
1640,258108.83089693123
1641,175598.33425395816
1642,227536.39306180165
1643,222626.38194885539
1644,227166.91383994947
1645,186151.35114181883
1646,157412.47337750974
1647,153101.48415128613
1648,137488.31425223916
1649,141108.4066089805
1650,115274.54840050478
1651,122285.81772395548
1652,96462.78230258753
1653,98189.4771961255
1654,149517.93439507473
1655,145804.08099747324
1656,147432.18962628784
1657,151170.29229612765
1658,149056.63005862807
1659,130985.53260385702
1660,150395.20638293843
1661,490228.4555556315
1662,399583.89298459474
1663,385551.2232278721
1664,468125.1739018462
1665,300731.7935532467
1666,327205.2878092572
1667,378060.02569670434
1668,330716.5065322119
1669,296351.75291460636
1670,340682.98972383415
1671,268005.1066128127
1672,489646.5850674964
1673,290702.55058194394
1674,242337.99758018058
1675,188330.67914128385
1676,191196.2127841304
1677,218700.10849710504
1678,447438.3152933788
1679,437248.2679696687
1680,337387.16351433523
1681,241376.8666048966
1682,303856.3388731301
1683,180667.3318437148
1684,170292.92388106624
1685,172730.464503565
1686,168591.97203218195
1687,169019.37363052787
1688,185643.73971091822
1689,186971.54196042512
1690,183826.22546889613
1691,176421.8857515584
1692,256240.2521403242
1693,169846.7045864951
1694,182387.33818716445
1695,168393.9228581771
1696,273942.86628047546
1697,173506.47374576473
1698,373529.1592854545
1699,335119.67692980985
1700,248032.35460476216
1701,267099.8043585136
1702,255396.12529135507
1703,257740.05504403258
1704,294412.1711041126
1705,221121.1690770073
1706,452567.7668618506
1707,216843.56340420595
1708,216173.74741986583
1709,263457.06967556424
1710,218231.7526609574
1711,253886.0471660851
1712,265066.1348293117
1713,269783.3327688978
1714,224624.53313292813
1715,202651.890035545
1716,186720.46164030695
1717,172317.49224689679
1718,135156.9617950078
1719,201098.43381361492
1720,237451.10134041516
1721,166270.2789811821
1722,125015.82945914211
1723,156982.7648643363
1724,214818.68052698794
1725,239124.50400391404
1726,189601.82986281035
1727,164681.22228786073
1728,181530.52789119122
