Id,SalePrice
1461,123397.02012219987
1462,158495.44337913019
1463,180438.35689576613
1464,192412.66675578017
1465,189255.08144699736
1466,176473.13310685367
1467,176967.740907134
1468,171802.12644941456
1469,176705.5386453716
1470,122984.1114814644
1471,204568.19070651528
1472,93161.90010676856
1473,95945.57816406485
1474,151224.09499806218
1475,126655.56900847555
1476,373578.2328993744
1477,245029.1423294893
1478,283602.8027017513
1479,281342.80719570175
1480,486453.86951299844
1481,355668.83340784744
1482,202725.31000999073
1483,176335.42006911672
1484,167162.33530085246
1485,175632.93475562788
1486,194525.81507727545
1487,338652.6810363652
1488,228455.97682309482
1489,200406.35241601034
1490,214045.26851851115
1491,188270.3253282482
1492,94153.29261287043
1493,180290.0340413428
1494,287247.5762002668
1495,291157.7737833027
1496,241464.66110248
1497,185032.83852247728
1498,158442.79445511295
1499,158160.6508690309
1500,158247.93005705986
1501,175554.79011689645
1502,151858.065106388
1503,294581.5631969206
1504,230951.83004639222
1505,222098.4511588455
1506,185909.9230323647
1507,235780.19760423322
1508,202807.62585468375
1509,162499.86273124136
1510,148654.44277911674
1511,141481.26862926086
1512,169978.2550365315
1513,139133.85291050965
1514,167582.30276532646
1515,180358.05605901964
1516,150025.22408113992
1517,160525.47138119978
1518,125604.08831665908
1519,227020.6679090626
1520,135580.06389119528
1521,135579.31644767537
1522,164225.00385455493
1523,112213.52827288676
1524,124874.83901203811
1525,122435.24521697605
1526,117603.3666978691
1527,97644.70209706663
1528,132626.70247273918
1529,148018.66798393635
1530,170571.7709306005
1531,114632.8290430946
1532,106506.61111781071
1533,145306.34110783102
1534,119350.85691065587
1535,156849.1398765121
1536,111681.72897228455
1537,63704.741432717165
1538,154917.54641869047
1539,198862.71870071834
1540,101739.112029445
1541,144821.44394218302
1542,142831.8859029594
1543,226382.59052309213
1544,76599.66020657148
1545,103352.73163348963
1546,126047.38136604165
1547,136055.17316699954
1548,135343.28982800577
1549,111342.2922214184
1550,137579.41329425367
1551,117508.19753003953
1552,125280.1974940918
1553,147487.4666851889
1554,110075.47617036257
